game_id,season,period_number,clock_display_value,team_id,athlete_id_1,type_id,type_text,scoring_play,score_value,coordinate_x,coordinate_y,coordinate_x_raw,coordinate_y_raw
254000028,2005,2,18:26,120,4315,20424,LayupShot,true,2,,,,
254000028,2005,2,18:04,194,3831,20424,LayupShot,true,2,,,,
254000028,2005,2,17:43,120,4317,20558,JumpShot,false,0,,,,
254000028,2005,2,17:33,194,3831,97,Free Throw 1 of 1,true,1,,,,
254000028,2005,2,17:33,194,3831,97,Free Throw 1 of 1,true,1,,,,
254000028,2005,2,17:11,120,4317,20558,JumpShot,true,2,,,,
254000028,2005,2,16:55,194,3833,20558,JumpShot,true,2,,,,
254000028,2005,2,16:27,120,4857,20424,LayupShot,true,2,,,,
254000028,2005,2,16:11,120,4315,20424,LayupShot,true,2,,,,
254000028,2005,2,15:50,194,3832,20424,LayupShot,true,2,,,,
254000028,2005,2,15:34,120,4314,20424,LayupShot,true,2,,,,
254000028,2005,2,15:25,194,1497,30558,Three Point Jump Shot,true,3,,,,
254000028,2005,2,14:56,194,3833,20424,LayupShot,true,2,,,,
254000028,2005,2,14:38,120,4864,30558,Three Point Jump Shot,false,0,,,,
254000028,2005,2,14:08,194,3832,30558,Three Point Jump Shot,true,3,,,,
254000028,2005,2,13:44,194,1497,20558,JumpShot,false,0,,,,
254000028,2005,2,13:35,120,4864,20424,LayupShot,true,2,,,,
254000028,2005,2,12:44,194,3831,20558,JumpShot,false,0,,,,
254000028,2005,2,12:36,120,4864,20558,JumpShot,true,2,,,,
254000028,2005,2,12:23,194,3833,20424,LayupShot,false,0,,,,
254000028,2005,2,12:14,120,4315,20558,JumpShot,false,0,,,,
254000028,2005,2,11:25,120,4864,97,Free Throw 1 of 1,false,0,,,,
254000028,2005,2,11:25,120,4864,97,Free Throw 1 of 1,false,0,,,,
254000028,2005,2,11:04,194,1493,30558,Three Point Jump Shot,true,3,,,,
254000028,2005,2,10:53,194,3833,20424,LayupShot,true,2,,,,
254000028,2005,2,10:39,120,4864,30558,Three Point Jump Shot,false,0,,,,
254000028,2005,2,10:30,194,1493,30558,Three Point Jump Shot,false,0,,,,
254000028,2005,2,9:43,120,4857,20424,LayupShot,true,2,,,,
254000028,2005,2,9:22,194,3832,20558,JumpShot,false,0,,,,
254000028,2005,2,9:04,120,4857,97,Free Throw 1 of 1,true,1,,,,
254000028,2005,2,9:04,120,4857,97,Free Throw 1 of 1,false,0,,,,
254000028,2005,2,8:48,194,2704,20558,JumpShot,false,0,,,,
254000028,2005,2,8:17,194,1497,20558,JumpShot,true,2,,,,
254000028,2005,2,7:56,120,4857,20424,LayupShot,false,0,,,,
254000028,2005,2,7:26,194,1493,20558,JumpShot,true,2,,,,
254000028,2005,2,6:05,120,4856,20424,LayupShot,false,0,,,,
254000028,2005,2,5:56,194,3831,20424,LayupShot,false,0,,,,
254000028,2005,2,5:45,120,4857,20424,LayupShot,false,0,,,,
254000028,2005,2,5:24,194,1493,20558,JumpShot,false,0,,,,
254000028,2005,2,5:01,194,3831,20558,JumpShot,false,0,,,,
254000028,2005,2,4:55,120,4314,20558,JumpShot,false,0,,,,
254000028,2005,2,4:21,194,1497,20558,JumpShot,true,2,,,,
254000028,2005,2,4:05,120,4315,30558,Three Point Jump Shot,true,3,,,,
254000028,2005,2,3:36,194,1497,30558,Three Point Jump Shot,true,3,,,,
254000028,2005,2,3:16,120,4314,30558,Three Point Jump Shot,false,0,,,,
254000028,2005,2,3:12,120,4857,20424,LayupShot,true,2,,,,
254000028,2005,2,2:45,194,3833,20424,LayupShot,true,2,,,,
254000028,2005,2,2:37,120,4314,97,Free Throw 1 of 1,true,1,,,,
254000028,2005,2,2:37,120,4314,97,Free Throw 1 of 1,false,0,,,,
254000028,2005,2,2:31,194,3833,20424,LayupShot,true,2,,,,
254000028,2005,2,2:14,120,4314,30558,Three Point Jump Shot,false,0,,,,
254000028,2005,2,1:24,194,4930,97,Free Throw 1 of 1,false,0,,,,
254000028,2005,2,1:24,194,4930,97,Free Throw 1 of 1,false,0,,,,
254000028,2005,2,1:17,120,4314,20558,JumpShot,false,0,,,,
254000028,2005,2,1:10,120,4314,30558,Three Point Jump Shot,false,0,,,,
254000028,2005,2,1:10,120,4857,97,Free Throw 1 of 1,false,0,,,,
254000028,2005,2,1:10,120,4857,97,Free Throw 1 of 1,true,1,,,,
254000028,2005,2,0:48,194,3831,97,Free Throw 1 of 1,false,0,,,,
254000028,2005,2,0:48,194,3831,97,Free Throw 1 of 1,true,1,,,,
254000028,2005,2,0:32,120,4864,30558,Three Point Jump Shot,true,3,,,,
254000028,2005,2,0:25,120,4864,30558,Three Point Jump Shot,false,0,,,,
254000028,2005,2,0:25,194,3833,97,Free Throw 1 of 1,true,1,,,,
254000028,2005,2,0:25,194,3833,97,Free Throw 1 of 1,true,1,,,,
254000028,2005,2,0:19,120,1084,20424,LayupShot,true,2,,,,
254000028,2005,2,0:19,194,1497,97,Free Throw 1 of 1,false,0,,,,
254000028,2005,2,0:19,194,1497,97,Free Throw 1 of 1,true,1,,,,
254000028,2005,2,0:11,120,4857,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,1,19:49,218,1988,97,Free Throw 1 of 1,false,0,,,,
254000025,2005,1,19:48,218,1988,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,1,19:29,164,4814,20424,LayupShot,false,0,,,,
254000025,2005,1,19:16,218,3023,20558,JumpShot,false,0,,,,
254000025,2005,1,19:05,164,4814,20424,LayupShot,true,2,,,,
254000025,2005,1,18:28,218,1988,20558,JumpShot,true,2,,,,
254000025,2005,1,18:02,164,1695,20424,LayupShot,false,0,,,,
254000025,2005,1,17:49,218,3023,20424,LayupShot,false,0,,,,
254000025,2005,1,17:27,164,4816,20558,JumpShot,false,0,,,,
254000025,2005,1,17:24,164,2400,20424,LayupShot,true,2,,,,
254000025,2005,1,17:07,218,1990,20424,LayupShot,true,2,,,,
254000025,2005,1,16:42,164,4814,20424,LayupShot,false,0,,,,
254000025,2005,1,15:40,164,1695,20558,JumpShot,false,0,,,,
254000025,2005,1,15:05,218,3023,20558,JumpShot,false,0,,,,
254000025,2005,1,14:42,164,1692,20558,JumpShot,true,2,,,,
254000025,2005,1,14:17,164,1692,20558,JumpShot,true,2,,,,
254000025,2005,1,13:56,164,1695,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,1,13:56,164,1695,97,Free Throw 1 of 1,false,0,,,,
254000025,2005,1,13:51,218,3023,20424,LayupShot,true,2,,,,
254000025,2005,1,13:35,164,1695,20558,JumpShot,true,2,,,,
254000025,2005,1,13:35,218,4328,20558,JumpShot,false,0,,,,
254000025,2005,1,12:42,218,3023,20558,JumpShot,false,0,,,,
254000025,2005,1,12:30,218,4328,20558,JumpShot,true,2,,,,
254000025,2005,1,11:57,164,4814,20558,JumpShot,false,0,,,,
254000025,2005,1,11:31,218,1988,20558,JumpShot,false,0,,,,
254000025,2005,1,10:57,218,4328,20558,JumpShot,false,0,,,,
254000025,2005,1,10:41,164,1697,20424,LayupShot,true,2,,,,
254000025,2005,1,10:18,218,3023,20424,LayupShot,false,0,,,,
254000025,2005,1,10:07,164,4816,20424,LayupShot,true,2,,,,
254000025,2005,1,9:21,164,1695,30558,Three Point Jump Shot,true,3,,,,
254000025,2005,1,8:50,218,1990,20558,JumpShot,false,0,,,,
254000025,2005,1,7:57,218,3023,20424,LayupShot,true,2,,,,
254000025,2005,1,7:35,164,1694,20558,JumpShot,true,2,,,,
254000025,2005,1,6:59,218,1988,20558,JumpShot,false,0,,,,
254000025,2005,1,6:58,218,5079,20424,LayupShot,true,2,,,,
254000025,2005,1,6:35,164,1695,20558,JumpShot,true,2,,,,
254000025,2005,1,6:19,218,3023,97,Free Throw 1 of 1,false,0,,,,
254000025,2005,1,6:19,218,3023,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,1,6:08,164,1695,30558,Three Point Jump Shot,true,3,,,,
254000025,2005,1,5:04,218,1988,20558,JumpShot,true,2,,,,
254000025,2005,1,4:41,164,4816,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,1,4:31,218,1988,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,1,4:29,218,1988,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,1,4:29,218,1988,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,1,4:07,218,1990,20558,JumpShot,false,0,,,,
254000025,2005,1,3:58,164,1694,20424,LayupShot,true,2,,,,
254000025,2005,1,2:30,218,3023,20424,LayupShot,true,2,,,,
254000025,2005,1,2:13,164,1695,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,1,2:13,164,1695,97,Free Throw 1 of 1,false,0,,,,
254000025,2005,1,2:12,218,1990,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,1,2:12,218,1990,97,Free Throw 1 of 1,false,0,,,,
254000025,2005,1,0:57,218,1988,30558,Three Point Jump Shot,true,3,,,,
254000025,2005,1,0:32,164,1695,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,1,0:32,164,1695,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,1,0:03,218,1988,20424,LayupShot,false,0,,,,
254000025,2005,2,19:39,164,1695,20558,JumpShot,false,0,,,,
254000025,2005,2,19:05,164,4814,20558,JumpShot,false,0,,,,
254000025,2005,2,19:01,164,1695,30558,Three Point Jump Shot,true,3,,,,
254000025,2005,2,18:36,218,4328,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,18:36,218,4328,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,18:14,164,4816,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,18:14,164,4816,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,17:52,218,3024,20558,JumpShot,false,0,,,,
254000025,2005,2,17:45,164,2400,20424,LayupShot,true,2,,,,
254000025,2005,2,17:44,164,2400,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,17:04,164,1695,20424,LayupShot,false,0,,,,
254000025,2005,2,16:55,218,3023,20424,LayupShot,false,0,,,,
254000025,2005,2,16:49,164,1695,20424,LayupShot,true,2,,,,
254000025,2005,2,16:19,218,5081,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,16:19,218,5081,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,15:55,164,4816,20558,JumpShot,false,0,,,,
254000025,2005,2,15:53,164,2400,20424,LayupShot,false,0,,,,
254000025,2005,2,15:23,164,4814,20558,JumpShot,true,2,,,,
254000025,2005,2,14:24,218,3023,20558,JumpShot,true,2,,,,
254000025,2005,2,14:06,164,1695,20424,LayupShot,true,2,,,,
254000025,2005,2,13:47,218,3022,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,2,13:16,164,1694,20558,JumpShot,false,0,,,,
254000025,2005,2,13:03,164,4816,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,13:03,164,4816,97,Free Throw 1 of 1,false,0,,,,
254000025,2005,2,12:50,218,4328,20558,JumpShot,false,0,,,,
254000025,2005,2,12:37,164,2400,20424,LayupShot,false,0,,,,
254000025,2005,2,12:35,164,1694,20424,LayupShot,true,2,,,,
254000025,2005,2,11:38,218,5081,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,2,11:26,218,4328,20558,JumpShot,true,2,,,,
254000025,2005,2,11:25,218,4328,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,11:21,218,1990,30558,Three Point Jump Shot,true,3,,,,
254000025,2005,2,10:42,218,5014,20558,JumpShot,false,0,,,,
254000025,2005,2,10:39,164,2400,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,10:39,164,2400,97,Free Throw 1 of 1,false,0,,,,
254000025,2005,2,10:28,218,1990,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,2,10:11,164,1694,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,10:11,164,1694,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,9:57,218,5081,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,2,9:26,218,4328,20558,JumpShot,false,0,,,,
254000025,2005,2,9:16,218,1990,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,9:16,218,1990,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,8:47,164,1694,20558,JumpShot,false,0,,,,
254000025,2005,2,8:36,218,1990,30558,Three Point Jump Shot,true,3,,,,
254000025,2005,2,7:48,218,1990,20558,JumpShot,true,2,,,,
254000025,2005,2,7:33,164,1694,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,7:33,164,1694,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,7:19,218,1988,20558,JumpShot,true,2,,,,
254000025,2005,2,6:51,164,4816,20558,JumpShot,false,0,,,,
254000025,2005,2,6:33,218,1990,20558,JumpShot,false,0,,,,
254000025,2005,2,6:25,164,1694,20558,JumpShot,false,0,,,,
254000025,2005,2,6:08,218,3023,20558,JumpShot,false,0,,,,
254000025,2005,2,5:35,164,1695,20558,JumpShot,false,0,,,,
254000025,2005,2,5:35,164,1694,97,Free Throw 1 of 1,false,0,,,,
254000025,2005,2,5:35,164,1694,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,5:19,218,3023,20558,JumpShot,false,0,,,,
254000025,2005,2,4:14,218,3023,20558,JumpShot,false,0,,,,
254000025,2005,2,3:55,164,4814,20558,JumpShot,true,2,,,,
254000025,2005,2,3:38,164,1692,97,Free Throw 1 of 1,false,0,,,,
254000025,2005,2,3:38,164,1692,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,3:13,218,5081,20424,LayupShot,true,2,,,,
254000025,2005,2,3:04,164,1695,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,3:04,164,1695,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,2:50,218,1988,30558,Three Point Jump Shot,true,3,,,,
254000025,2005,2,2:26,164,1694,20424,LayupShot,false,0,,,,
254000025,2005,2,2:15,218,1988,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,2,1:38,218,3023,20424,LayupShot,true,2,,,,
254000025,2005,2,1:03,164,1694,20424,LayupShot,false,0,,,,
254000025,2005,2,0:54,218,5081,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,2,0:31,164,1692,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,0:31,164,1692,97,Free Throw 1 of 1,false,0,,,,
254000025,2005,2,0:23,218,1988,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,2,0:19,164,1695,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,0:19,164,1695,97,Free Throw 1 of 1,true,1,,,,
254000025,2005,2,0:10,218,4328,30558,Three Point Jump Shot,false,0,,,,
254000025,2005,2,0:04,218,5081,20424,LayupShot,true,2,,,,
254000018,2005,1,19:57,2633,2005,20424,LayupShot,true,2,,,,
254000018,2005,1,19:30,2509,4807,20558,JumpShot,true,2,,,,
254000018,2005,1,19:18,2633,2005,20424,LayupShot,false,0,,,,
254000018,2005,1,18:51,2509,2468,20558,JumpShot,false,0,,,,
254000018,2005,1,18:43,2633,4840,20558,JumpShot,true,2,,,,
254000018,2005,1,18:21,2509,3726,20558,JumpShot,false,0,,,,
254000018,2005,1,18:11,2509,3724,20424,LayupShot,true,2,,,,
254000018,2005,1,18:04,2633,4840,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,1,17:52,2509,2467,20558,JumpShot,false,0,,,,
254000018,2005,1,17:07,2633,4839,20424,LayupShot,false,0,,,,
254000018,2005,1,17:05,2633,4839,20424,LayupShot,true,2,,,,
254000018,2005,1,16:23,2509,3726,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,1,16:05,2509,3726,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,1,16:05,2509,3726,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,1,15:42,2633,4840,20558,JumpShot,false,0,,,,
254000018,2005,1,15:38,2633,2005,20424,LayupShot,true,2,,,,
254000018,2005,1,15:09,2633,2633,20558,JumpShot,true,2,,,,
254000018,2005,1,14:41,2509,4807,20558,JumpShot,true,2,,,,
254000018,2005,1,14:18,2633,4839,20558,JumpShot,false,0,,,,
254000018,2005,1,13:59,2509,3726,20558,JumpShot,true,2,,,,
254000018,2005,1,13:51,2633,2633,30558,Three Point Jump Shot,true,3,,,,
254000018,2005,1,13:28,2633,2633,30558,Three Point Jump Shot,true,3,,,,
254000018,2005,1,13:17,2509,4807,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,1,13:01,2633,4839,20424,LayupShot,true,2,,,,
254000018,2005,1,13:01,2633,4839,97,Free Throw 1 of 1,false,0,,,,
254000018,2005,1,12:29,2509,4807,20558,JumpShot,false,0,,,,
254000018,2005,1,12:26,2509,3723,20424,LayupShot,true,2,,,,
254000018,2005,1,12:05,2633,2006,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,1,11:59,2633,2005,97,Free Throw 1 of 1,false,0,,,,
254000018,2005,1,11:59,2633,2005,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,1,11:42,2633,2001,20558,JumpShot,false,0,,,,
254000018,2005,1,11:17,2509,2468,20424,LayupShot,false,0,,,,
254000018,2005,1,11:14,2509,2468,20424,LayupShot,false,0,,,,
254000018,2005,1,11:11,2509,2468,20424,LayupShot,true,2,,,,
254000018,2005,1,10:56,2633,2633,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,1,10:37,2633,2632,20424,LayupShot,true,2,,,,
254000018,2005,1,9:58,2509,3726,30558,Three Point Jump Shot,true,3,,,,
254000018,2005,1,9:48,2633,4840,20558,JumpShot,true,2,,,,
254000018,2005,1,9:48,2633,4840,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,1,9:31,2509,3726,20558,JumpShot,false,0,,,,
254000018,2005,1,9:17,2633,4839,20558,JumpShot,true,2,,,,
254000018,2005,1,9:13,2633,4839,97,Free Throw 1 of 1,false,0,,,,
254000018,2005,1,8:48,2633,4839,20424,LayupShot,false,0,,,,
254000018,2005,1,8:46,2633,4840,20558,JumpShot,false,0,,,,
254000018,2005,1,8:38,2633,4839,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,1,8:38,2633,4839,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,1,8:23,2633,4839,20424,LayupShot,true,2,,,,
254000018,2005,1,8:13,2633,4839,20424,LayupShot,false,0,,,,
254000018,2005,1,8:00,2633,2001,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,1,7:27,2633,4839,20424,LayupShot,false,0,,,,
254000018,2005,1,7:25,2509,3726,20558,JumpShot,true,2,,,,
254000018,2005,1,7:16,2633,4839,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,1,7:16,2633,4839,97,Free Throw 1 of 1,false,0,,,,
254000018,2005,1,6:55,2509,3726,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,1,6:25,2509,2468,20424,LayupShot,true,2,,,,
254000018,2005,1,5:57,2633,4840,20558,JumpShot,false,0,,,,
254000018,2005,1,5:36,2509,4807,20424,LayupShot,false,0,,,,
254000018,2005,1,5:00,2633,2633,20558,JumpShot,false,0,,,,
254000018,2005,1,4:48,2633,2005,20424,LayupShot,false,0,,,,
254000018,2005,1,4:42,2633,2632,20558,JumpShot,false,0,,,,
254000018,2005,1,4:24,2509,3726,20558,JumpShot,false,0,,,,
254000018,2005,1,4:14,2633,2006,30558,Three Point Jump Shot,true,3,,,,
254000018,2005,1,3:54,2509,2468,20424,LayupShot,true,2,,,,
254000018,2005,1,3:44,2633,2006,30558,Three Point Jump Shot,true,3,,,,
254000018,2005,1,3:22,2509,3726,20558,JumpShot,false,0,,,,
254000018,2005,1,3:13,2509,4813,20424,LayupShot,true,2,,,,
254000018,2005,1,3:04,2633,2633,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,1,2:45,2509,4807,20424,LayupShot,false,0,,,,
254000018,2005,1,2:43,2509,4807,20558,JumpShot,true,2,,,,
254000018,2005,1,2:20,2633,2005,20558,JumpShot,false,0,,,,
254000018,2005,1,1:59,2509,3723,20424,LayupShot,true,2,,,,
254000018,2005,1,1:46,2509,2468,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,1,1:07,2509,3726,20424,LayupShot,false,0,,,,
254000018,2005,1,1:03,2509,3723,30558,Three Point Jump Shot,true,3,,,,
254000018,2005,1,0:34,2633,4840,20558,JumpShot,false,0,,,,
254000018,2005,1,0:31,2633,2632,20558,JumpShot,false,0,,,,
254000018,2005,1,0:24,2633,2632,20558,JumpShot,true,2,,,,
254000018,2005,1,0:07,2509,4807,20558,JumpShot,false,0,,,,
254000018,2005,2,19:42,2633,2005,20558,JumpShot,false,0,,,,
254000018,2005,2,19:38,2633,4839,20424,LayupShot,false,0,,,,
254000018,2005,2,19:33,2633,5080,20558,JumpShot,true,2,,,,
254000018,2005,2,18:55,2633,4840,20558,JumpShot,false,0,,,,
254000018,2005,2,18:27,2509,1620,20558,JumpShot,false,0,,,,
254000018,2005,2,18:09,2633,2006,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,2,17:29,2633,2632,20424,LayupShot,true,2,,,,
254000018,2005,2,17:02,2633,2005,20424,LayupShot,true,2,,,,
254000018,2005,2,16:46,2509,2468,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,2,16:33,2633,5080,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,2,16:23,2509,3724,97,Free Throw 1 of 1,false,0,,,,
254000018,2005,2,16:23,2509,3724,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,16:12,2633,2006,20558,JumpShot,false,0,,,,
254000018,2005,2,15:49,2509,3724,20558,JumpShot,false,0,,,,
254000018,2005,2,15:39,2633,2005,20424,LayupShot,true,2,,,,
254000018,2005,2,15:14,2509,3724,20558,JumpShot,false,0,,,,
254000018,2005,2,15:12,2509,3724,97,Free Throw 1 of 1,false,0,,,,
254000018,2005,2,15:12,2509,3724,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,14:53,2633,2005,20424,LayupShot,false,0,,,,
254000018,2005,2,14:47,2509,3726,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,2,14:26,2633,2632,20558,JumpShot,true,2,,,,
254000018,2005,2,14:26,2633,2632,97,Free Throw 1 of 1,false,0,,,,
254000018,2005,2,13:45,2633,2632,20424,LayupShot,true,2,,,,
254000018,2005,2,13:25,2509,2468,20558,JumpShot,true,2,,,,
254000018,2005,2,12:42,2633,5080,30558,Three Point Jump Shot,true,3,,,,
254000018,2005,2,12:01,2633,2005,20424,LayupShot,false,0,,,,
254000018,2005,2,11:54,2509,3726,20558,JumpShot,false,0,,,,
254000018,2005,2,11:35,2509,2468,20424,LayupShot,true,2,,,,
254000018,2005,2,10:34,2633,2005,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,10:34,2633,2005,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,10:00,2633,2005,20424,LayupShot,true,2,,,,
254000018,2005,2,9:18,2509,2468,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,9:18,2509,2468,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,9:12,2633,4840,97,Free Throw 1 of 1,false,0,,,,
254000018,2005,2,9:10,2509,2468,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,9:10,2509,2468,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,8:43,2509,3726,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,8:43,2509,3726,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,8:24,2509,2468,20424,LayupShot,false,0,,,,
254000018,2005,2,8:18,2509,3723,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,2,7:46,2633,3708,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,2,7:29,2633,2005,20424,LayupShot,false,0,,,,
254000018,2005,2,7:27,2633,2632,20558,JumpShot,true,2,,,,
254000018,2005,2,7:06,2509,3723,20558,JumpShot,false,0,,,,
254000018,2005,2,6:59,2633,4840,20558,JumpShot,false,0,,,,
254000018,2005,2,6:54,2633,2632,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,6:54,2633,2632,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,6:50,2509,3726,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,2,6:40,2633,2632,20558,JumpShot,true,2,,,,
254000018,2005,2,6:15,2509,2468,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,2,6:09,2509,3726,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,6:09,2509,3726,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,5:49,2633,2001,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,2,5:46,2633,2632,20558,JumpShot,false,0,,,,
254000018,2005,2,5:43,2509,2468,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,5:43,2509,2468,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,5:18,2633,2005,20424,LayupShot,false,0,,,,
254000018,2005,2,5:15,2633,2632,20558,JumpShot,false,0,,,,
254000018,2005,2,4:51,2633,2005,20424,LayupShot,true,2,,,,
254000018,2005,2,4:51,2633,2005,97,Free Throw 1 of 1,false,0,,,,
254000018,2005,2,4:38,2633,2632,20558,JumpShot,true,2,,,,
254000018,2005,2,4:27,2509,2468,20558,JumpShot,false,0,,,,
254000018,2005,2,4:23,2509,3724,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,4:23,2509,3724,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,3:59,2633,5080,20558,JumpShot,true,2,,,,
254000018,2005,2,3:45,2509,4807,30558,Three Point Jump Shot,false,0,,,,
254000018,2005,2,3:45,2509,1620,20424,LayupShot,true,2,,,,
254000018,2005,2,3:39,2633,2006,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,3:39,2633,2006,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,3:29,2509,2468,20558,JumpShot,false,0,,,,
254000018,2005,2,3:08,2633,2005,20424,LayupShot,false,0,,,,
254000018,2005,2,2:56,2633,2632,20424,LayupShot,false,0,,,,
254000018,2005,2,1:28,2633,3707,20558,JumpShot,false,0,,,,
254000018,2005,2,1:25,2633,2005,97,Free Throw 1 of 1,false,0,,,,
254000018,2005,2,1:25,2633,2005,97,Free Throw 1 of 1,true,1,,,,
254000018,2005,2,1:18,2509,3726,20558,JumpShot,false,0,,,,
254000018,2005,2,1:13,2509,2468,20424,LayupShot,false,0,,,,
254000018,2005,2,0:43,2633,4843,20424,LayupShot,true,2,,,,
254000018,2005,2,0:26,2509,1619,20424,LayupShot,true,2,,,,
254000018,2005,2,0:06,2509,3726,30558,Three Point Jump Shot,false,0,,,,
254000056,2005,1,19:53,251,2038,20558,JumpShot,false,0,,,,
254000056,2005,1,19:27,61,3744,20558,JumpShot,true,2,,,,
254000056,2005,1,19:18,251,2383,20558,JumpShot,false,0,,,,
254000056,2005,1,19:05,61,3744,20558,JumpShot,true,2,,,,
254000056,2005,1,18:40,251,2646,20558,JumpShot,false,0,,,,
254000056,2005,1,18:30,61,2411,20424,LayupShot,false,0,,,,
254000056,2005,1,18:25,251,2383,97,Free Throw 1 of 1,false,0,,,,
254000056,2005,1,18:25,251,2383,97,Free Throw 1 of 1,true,1,,,,
254000056,2005,1,18:11,61,3744,20558,JumpShot,true,2,,,,
254000056,2005,1,17:53,61,2493,20424,LayupShot,true,2,,,,
254000056,2005,1,17:44,251,2039,30558,Three Point Jump Shot,false,0,,,,
254000056,2005,1,17:12,61,4838,20424,LayupShot,false,0,,,,
254000056,2005,1,17:10,61,4838,20424,LayupShot,true,2,,,,
254000056,2005,1,16:51,251,2383,20558,JumpShot,false,0,,,,
254000056,2005,1,16:46,251,2039,20424,LayupShot,true,2,,,,
